ID,claim
671,Cảnh sát tìm được nhiều mảnh vỏ chai thủy tinh vỡ và vỏ một chiếc bật lửa gas trong phòng.
671,Người chết được xác định là bà Thanh.
671,Đồ đạc trong phòng khách và phòng ngủ còn lại không bị mất hay có dấu hiệu bị lục lọi.
671,"Bà Thanh được những người trong thôn đánh giá là người biết điều, không có mâu thuẫn với ai."
671,"Trên thực tế, sáng hôm sau khi xảy ra vụ cháy, vợ chồng Tần mới về nhà."
671,"Khi biết tin nhà cháy, việc đầu tiên Hà hỏi là tình hình ngôi nhà thế nào chứ không phải mẹ mình có làm sao không."
671,"Nhưng tối hôm trước Tần và Hà về nhà bà ngoại chơi và ngủ lại, có nhiều người làm chứng nên được loại khỏi diện tình nghi."
671,Việc điều tra được mở rộng.
671,Cảnh sát được biết bà Thanh là người lận đận đường chồng con.
671,"Mới 19 tuổi bà đã lấy đến người chồng thứ ba, nhưng cũng chỉ được gần hai năm."
671,"Ông này chết trong tai nạn xe máy, để lại cho bà đứa con gái hơn một tuổi là Hà."
671,"Hà được bà ngoại nuôi từ nhỏ, đến năm 16 tuổi thì lấy chồng."
671,Nhiều người khuyên bảo nhưng bà không có biến chuyển.
671,"Một ngày trước vụ án, bà Thanh nói với các con là đã có thai hơn hai tháng, nhưng không chịu nói tác giả là ai."
671,"Bà còn nói hai người đang tính chuyện sống chung, nhưng không phải bà chuyển ra ngoài mà là đưa người đàn ông kia về sống."
671,Bà Thanh không xấu hổ vì chuyện này mà còn đi khoe khắp làng khắp xóm chuyện có thai.
671,Cảnh sát chia ra hỏi thăm mọi người trong thôn.
671,Một người nói tối hôm xảy ra vụ án có nhìn thấy anh trai của Tần là Quế Hiểu Lâm đến nhà vợ chồng Tần.
671,Lâm nhanh chóng khai nhận đã giết bà Thanh.
671,"Ngày 186, Lâm nghe nói bà Thanh có thai nên khoảng 9h tối đến nhà của em tìm hiểu tình hình, không ngờ lúc này chỉ có một mình bà Thanh ở nhà."
672,Người siêu nhận diện chỉ chiếm khoảng 12 dân số.
672,"Họ có khả năng lưu trữ trong thời gian dài hơn 95 khuôn mặt mình đã gặp, trong khi người bình thường chỉ nhớ được khoảng 20."
672,"Wired cho hay cũng vào khoảng năm 2009, Mick Neville, một thanh tra ở Sở Cảnh sát London, đọc được kết quả nghiên cứu trên và nhận thấy một số sĩ quan dưới quyền có tài năng đặc biệt trong việc nhận diện khuôn mặt của nghi phạm."
672,Mick Neville hợp tác với nhà tâm lý học Josh Davis thuộc Đại học Greenwich để sàng lọc ra trong Sở Cảnh sát London những sĩ quan có khả năng siêu nhận diện và thành lập tổ đội không chính thức.
672,Nỗ lực của Mick Neville được chứng minh phần nào trong cuộc bạo loạn ở London vào 2011.
672,Sau khi sự kiện này kết thúc cảnh sát London thu được khoảng 200.000 giờ băng ghi hình.
672,Riêng một cảnh sát có tên Gary Collins nhận diện được 180 người.
672,Tới nay số thành viên trong đơn vị này đã lên tới khoảng 140 người.
672,"Khi tội phạm xảy ra ở London, cảnh sát sẽ thu thập video ghi lại hình ảnh kẻ phạm tội và tải lên kho dữ liệu trung tâm của Sở Cảnh sát."
672,"Kho dữ liệu này có chứa hình ảnh của hơn 100.000 nghi phạm chưa được xác minh danh tính, mỗi kẻ được gán cho một mã 6 chữ số."
672,"Độ chính xác của đơn vị siêu nhận diện cao hơn hẳn so với các thuật toán AI hiện nay trong trường hợp nghi phạm trong băng ghi hình bị che một phần mặt, cải trang, góc nhìn từ bên cạnh hoặc phía sau, hoặc đã thay đổi hình dạng từ lần cuối bị nhận dạng."
672,"Nhưng vẫn có 13 số vụ nhầm lẫn, trong đó nghi phạm bị xác minh đang ở trong tù lúc tội phạm diễn ra."
672,"Trước kia, khi nhận diện nghi phạm tại tòa, một sĩ quan phải chứng minh từng quen biết nghi phạm."
672,Đơn vị cảnh sát London do thanh tra Mick Neville thành lập là đơn vị siêu nhận diện đầu tiên trên thế giới.
673,"Ở các vườn hoa đều có nơi dành cho người dân thay đồ, nhưng do lượng người ra vào quá đông, nhóm phụ nữ này chọn cách dùng áo mưa che chắn để thay đồ ngay tại vườn."
674,"Honda ít ngày trước tăng giá 10 triệu cho CRV, Toyota vừa tung ra hai mức giá mới cho Fortuner và Hilux, cả hai đều tăng giá."
674,"Lý do này tôi đã quá quen khi đọc trên báo chí suốt từ năm ngoái, và luôn nhận định, rõ ràng giá xe sẽ khó tăng."
674,"Năm ngoái tôi có hai ông bạn, một ông quyết ôm tiền chờ năm nay mua, một ông thì kệ, mưa lúc nào mát mặt lúc đó, hai ông cùng chọn một mẫu xe."
674,"Bây giờ thì ông đã có xe tránh mưa nắng, ông thì ngồi tiếc hùi hụi vì cuối cùng giá còn cao hơn năm ngoái."
674,"Có lẽ chúng ta nên tỉnh mộng, giá xe ở Việt Nam chưa thể rẻ ngay được, vì sao à, vì khi chưa có ai ép xe phải rẻ, thì hãng sẽ không bán rẻ."
674,"Khi các hãng lắp ráp nhận được ưu đãi như nhau, họ sẽ nhìn nhau mà đặt giá để không bị thấp quá giảm tỷ suất lợi nhuận, hoặc cao quá giảm số lượng bán."
674,Như vậy mức giá sẽ cứ giữ sàn sàn.
674,Còn khi đã về được thì họ lại cũng nhìn các hãng lắp ráp để đặt giá.
674,"Đó là khi có một hãng nào đó đột nhiên giảm giá sâu, nhưng là trong dài hạn."
674,"Lúc ấy dân thì dễ mua, hãng thì dễ bán, kiểu gì chẳng phải giảm giá."
675,Nhiều ôtô cũng chạy lấn sang làn đối diện để vượt lên.
676,"Bộ sưu tập xe trị giá 1,3 triệu USD của Neymar Chiếc Porsche Panamera màu vàng từng khiến Neymar gặp rắc rối cách đây vài năm."
677,"Về hình thức nhận dạng, Sở Tư pháp nêu, các văn bản công chứng, chứng thực bản sao sử dụng con dấu giả của VPCC Q.12, công chứng viên Nguyễn Thế Thành ký tên."
677,"Thực tế, con số này chưa phải là đầy đủ nhất."
677,"Do Thanh tra Sở Tư pháp không thu hết được nên Ban giám đốc Sở phải ra công văn khẩn cảnh báo trước; đồng thời Sở Tư pháp TP chuyển toàn bộ tài liệu thu thập để Công an Q.9 xác minh làm rõ trách nhiệm hình sự, ông Trung thông tin."
677,"Về hậu quả pháp lý của 600 vụ việc được VPCC Sao Bắc Đẩu công chứng, chứng thực, ông Trung cho hay Sở Tư pháp đang làm báo cáo gửi UBND TP và sẽ có tham mưu sau."
677,"Ngoài ra, theo lời khai của một trong số người liên quan với cơ quan chức năng thì VPCC giả này mới hoạt động gần giữa tháng 9.2018 ?, do một phụ nữ điều hành."
678,"Đọc trên báo chí, tôi thấy lý do đưa ra cho việc tăng giá khá quen thuộc, gần như hãng nào cũng dùng khi nói về vấn đề này."
678,"Trong khi đó, Vios sản xuất nhiều nên sẽ được hưởng thuế linh kiện 0."
678,"Hyundai Accent mới cũng nhiều trang bị nhưng giảm giá, Honda City mới cũng đã giảm, nhưng Vios lại tăng."
679,"Chân thỏ Thực tế chứng minh, việc phóng nhanh phanh gấp khiến tiêu hao nhiên liệu nhiều hơn."
679,"Vì vậy, nếu không có việc khẩn cấp, hãy tự mình xây dựng thói quen đạp ga nhẹ nhàng, được các tài già ví như chân thỏ."
679,"Cố gắng duy trì tua máy ở mức 2.000 vòngphút, việc còn lại hộp số tự động sẽ tính toán các cấp số phù hợp."
679,Lái xe chậm lại Lái xe với tốc độ cao lãng phí rất nhiều nhiên liệu.
679,"Một vài hãng còn có hệ thống lái tự động bù lệch hướng cho xe, điều chỉnh trợ lực vôlăng theo điều kiện đường sá và thời tiết gió thổi ngang xe."
679,Đồng hồ vòng tua máy nên ổn định ở mức bằng hoặc dưới 2.000 vòngphút.
679,"Duy trì tốc độ ổn định Mỗi khi nhấn mạnh chân ga, sẽ có nhiều hơn nhiên liệu được bơm vào buồng đốt, đôi khi là quá mức cần thiết."
679,"Một vài hãng phát triển hệ thống điều khiển hành trình chủ động, như trên Volvo hay Ford Everest khi gắn thêm cảm biến phía đầu xe, có khả năng xác định tốc độ và khoảng cách an toàn với xe phía trước, giúp lái xe giảm được tần suất rà phanh."
679,Việc nổ máy khi dừng chờ làm tăng lượng khí thải và tiêu hao nhiên liệu hơn.
679,"Con số này càng nhỏ, mức tiêu hao nhiên liệu càng thấp."
679,"Lúc này, trị số cản gió tăng lên nhiều khiến mức tiêu hao nhiên liệu lớn hơn bình thường."
679,Nhiều hãng xe miễn phí vài lần kiểm tra ban đầu cho khách hàng.
679,"Từ đó, mức tiêu hao nhiên liệu được ổn định."
679,"Trên mỗi xe, nhà sản xuất đều có hướng dẫn bơm áp suất lốp theo số người ngồi trong xe."
679,Thông số này rất trực quan và thường nằm ở phía cửa người lái.
679,Sử dụng loại dầu động cơ được khuyến cáo Nhà sản xuất chế tạo ra động cơ và họ luôn khuyến cáo khách hàng sử dụng đúng phẩm cấp dầu.
680,"Cụ bà 80 tuổi, đang thụ án tù hai năm rưỡi vì trộm một hộp trứng cá, một túi hạt giống và một chiếc chảo rán, cho biết cả đời cụ không nghĩ có ngày sẽ đi ăn trộm."
680,"Hồi trẻ, tôi luôn tâm niệm phải làm việc chăm chỉ, cụ bà, từng làm công nhân trong nhà máy cao su và nhân viên bệnh viện suốt 20 năm, tâm sự."
680,"Nhưng tôi không thể hé răng nói với ai vì xấu hổ, cụ bà chia sẻ."
680,"Lần đầu tiên bị bắt vì tội trộm cắp vặt năm 70 tuổi, lúc đó, dù có tiền trong túi, cụ vẫn ăn trộm vì không muốn về nhà và cũng không có chỗ nào khác để đi, nhà tù là nơi duy nhất nữ phạm nhân cao tuổi này hy vọng mình sẽ được giúp đỡ."
680,Nhưng tôi không nghĩ mình ốm đau gì cả.
680,"Thống kê cho thấy 27,3 dân số Nhật hơn 65 tuổi, gần gấp đôi số người cao tuổi ở Mỹ."
680,Gần 15 nữ phạm nhân đang thụ án trong các nhà tù ở Nhật là người cao tuổi.
680,"Tuy nhiên, điều đáng chú ý, các nữ tù nhân lớn tuổi đều bị kết án vì những hành vi phạm tội không nghiêm trọng, ví dụ, 910 người bị bắt vì trộm cắp vặt trong siêu thị, cửa hàng."
680,Động cơ phạm tội của các các nữ phạm nhân ngoài 65 tuổi khá giống nhau.
680,"Trước kia, người cao tuổi nương tựa vào con cái, gia đình và chòm xóm để an vui tuổi già."
680,"Nhưng trong xã hội hiện đại, ngày càng nhiều người cao tuổi phải sống cô đơn."
680,"Số liệu cho thấy từ 1980 đến 2015, số lượng người già sống neo đơn đã tăng gấp 6 lần lên gần 6 triệu người, chiếm gần 5 tổng dân số Nhật Bản."
680,Họ cảm thấy không ai hiểu mình.
680,"Họ cảm giác như một người làm việc vặt trong nhà, không hơn."
680,Không phải vì tôi thiếu tiền.
680,Bà cho biết chồng bà không trách móc và vẫn thường xuyên viết thư gửi vào tù.
680,"Còn ba đứa cháu không biết tôi ở trong tù, chúng nghĩ tôi đang nằm viện cơ, nữ phạm nhân cao tuổi đang lĩnh án hai năm ba tháng tù vì trộm cắp quần áo nói."
680,Vậy là tôi ăn trộm.
680,Chi phí chăm sóc phạm nhân cao tuổi năm 2015 tăng khoảng 80 so với 10 năm trước lên gần 6 tỷ yên hơn 50 triệu USD.
680,"Các nhà tù phải thuê điều dưỡng viên chuyên nghiệp để giúp phạm nhân cao tuổi trong mọi sinh hoạt hàng ngày như tắm rửa, đi vệ sinh còn ban đêm lính gác sẽ tiếp quản việc trông nom."
680,"Năm 2016, quốc hội Nhật thông qua điều luật, cho phép những phạm nhân cao tuổi tái phạm được nhận trợ cấp xã hội."
680,Cơ quan công tố và các nhà tù phối hợp chặt chẽ với nhiều cơ quan khác nhằm hỗ trợ các phạm nhân cao tuổi tái hòa nhập cộng đồng.
680,"Sau khi dọn ra ở riêng, bà phải sống dựa hoàn toàn vào khoản trợ cấp hàng tháng ít ỏi của chính phủ."
681,"Khoảng 20h cùng ngày, Cara báo cho bố rằng đang trên đường trở về."
681,"Wayne Bautista, bạn trai của Cara, nói rằng đã không liên lạc kể từ lúc cô rời đi và không biết đang ở đâu."
681,Địa điểm tìm ra chiếc xe bị bỏ rơi.
681,"Trong xe, ví và đồ đạc vẫn còn."
681,Chìa khoá cắm ở ổ.
681,"Tìm kiếm ở khu vực lân cận, cảnh sát phát hiện thi thể của Cara nằm cách 70 mét, dưới chân một cây cầu khác gần đó."
681,"Khám nghiệm tử thi, các bác sĩ giám định không tìm thấy bằng chứng cho thấy Cara bị cưỡng hiếp."
681,Các bác sĩ lưu ý một vết bầm tím khả nghi nằm ngay trên mắt phải của nạn nhân.
681,"Trong xe của Cara, cảnh sát tìm thấy một hóa đơn tại cây xăng cách nơi tìm ra thi thể khoảng 30km."
681,"Trên cây cầu, cảnh sát phát hiện hai vết xe khả nghi."
681,"Tuy nhiên, Wayne khai rằng đã ở nhà cả tối hôm đó, và chị gái anh ta đã làm chứng việc này."
681,"Với thông tin ít ỏi có được từ hiện trường, vụ án gần như đi vào bế tắc."
681,"Không còn cách nào khác, cảnh sát quyết định tìm kiếm thêm thông tin từ dư luận bằng cách nhờ một chương trình truyền hình chuyên về tội phạm dựng lại và làm phim tài liệu về vụ án."
681,"Thời gian trước, báo đài địa phương từng có nhiều bài viết, phóng sự về kĩ năng phòng tránh tội phạm cho những người lái xe đường dài."
681,Rory Devine một phóng viên địa phương đã quay một trong số các phóng sự này.
681,"Trong phóng sự của mình, cô mời Craig Peyer một cảnh sát tuần tra trên đường cao tốc California làm nhân vật khách mời hướng dẫn cách phòng tránh."
681,Craig Peyer cũng tự nguyện giao nộp trang phục và chiếc ôtô đã lái đêm hôm đó cho cơ quan điều tra.
681,"Tìm kiếm khắp xe, cảnh sát không thấy bất cứ vết máu hay dấu vết nào của nạn nhân."
681,Tuy nhiên họ tìm thấy sợi dây thừng có kích thước giống vết xiết trên cổ nạn nhân.
681,Khoảng cách giữa hai bánh xe đo được cũng dài đúng 53 inch trùng khớp với hai vết trượt tìm thấy tại hiện trường.
681,"Kiểm tra quân phục của Craig Peyer, cảnh sát tìm thấy những sợi vải nhỏ li ti."
681,"Kính hiển vi và quang phổ kế cho thấy, sợi này được làm từ cùng một loại chất liệu với áo len của nạn nhân và khác hẳn với những chất liệu khác có trên quân phục của Craig Peyer."
681,"Tại thời điểm xảy ra vụ án, các nhà khoa học chỉ tiến hành xét nghiệm ADN được với lượng mẫu lớn, vì vậy họ không thể đối chiếu ADN với của Craig."
681,"Thay vào đó, xét nghiệm nhóm máu cho thấy giọt máu thuộc nhóm AB nhóm máu hiếm nhất nước Mỹ và trùng hợp với nhóm máu của Craig Peyer."
682,"Tài xế xe sang che biển số để lùi trên cao tốc Tài xế xe sang xuống che biển số để lùi trên cao tốc Sau khi điều khiển mẫu xe sang chạy lùi một đoạn ở tốc độ cao, tài xế phát hiện có camera ghi hình trên đường cao tốc ở thành phố Lạc Dương tỉnh Hà Nam vào ngày 77."
682,Người đàn ông này dừng ôtô ngay cạnh lối ra và cùng một người khác xuống xe.
682,"Xong việc, cả hai lên xe và lùi tiếp ra khỏi cao tốc."
682,Không rõ tài xế sau đó bị xử phạt ra sao.
683,"Đúng lúc này, một nữ hành khách quốc tịch Czech đứng dậy khỏi ghế, ra hiệu muốn đi vệ sinh."
683,Một sản phụ được cấp cứu kịp thời khi máy bay quay đầu.
683,Bệnh nhân sau đó được chuyển vào Bệnh viện Hoàn Mỹ gần sân bay.
683,Chuyến bay cất cánh trở lại lúc 9h43 cùng ngày.
683,"Năm 2016, sản phụ người Quảng Nam đã hạ sinh bé trai trên máy bay ở độ cao 10.000 m, dưới sự giúp đỡ của nữ bác sĩ người Anh đi cùng."
683,"Cơ trưởng, phi hành đoàn và đội ngũ phục vụ hành khách tại sân bay Đà Nẵng cũng được hãng này biểu dương."
683,"Dù việc sử dụng ống lồng sẽ phát sinh thêm chi phí, tuy nhiên tính mạng của hành khách phải được ưu tiên số một, đại diện hãng cho biết."
683,"Tháng 32016, một sản phụ đã sinh hạ thành công bé trai ở độ cao 10.000 m với sự trợ giúp của phi hành đoàn BL590 và nữ bác sĩ người Anh Fiona Sutton tình cờ đi cùng chuyến bay từ TP HCM ra Đà Nẵng."
684,"Cô gái 17 tuổi được NASA đào tạo để đặt chân lên Sao Hỏa Alyssa Carson 17 tuổi đến từ bang Louisiana, Mỹ là phi hành gia tập sự của Cơ quan Hàng không và Vũ trụ Mỹ NASA."
684,"Khác với hầu hết bạn bè đồng trang lứa, em muốn trở thành người đầu tiên đặt chân lên Sao Hỏa và không ngừng nỗ lực để đạt được mục tiêu."
684,"Theo Christian Post ngày 67, ngay từ lúc mới ba tuổi, Carson đã ao ước trở thành phi hành gia, được bay ra ngoài không gian, sau khi xem chương trình hoạt hình The Backyardigans."
684,Alyssa Carson đang là phi hành gia tập sự của NASA.
684,"Cô gái 17 tuổi nhận thức rõ chuyện không thể lập gia đình, nhưng em quyết tâm gạt điều đó sang một bên để tập trung cho giấc mơ lớn."
685,"Nhưng đến phút cuối, khoảng 2 ngày trước bài kiểm tra, Gates mới nghiêm túc học hành và nhanh chóng chuẩn bị kiến thức."
685,Bill Gates đã bỏ dở Harvard để tập trung cho Microsoft.
685,"Khi được hỏi làm thế nào thi qua môn, Gates giải thích rằng ông chỉ học thực sự chăm chỉ trong thời gian trước kỳ thi."
685,"Sẽ chẳng có ai vỗ tay khen ngợi vì tôi đến phút cuối mới làm đâu, ông nói."
685,"Dù Bill Gates vẫn đạt điểm tốt khi đi học, nhiều nghiên cứu chỉ ra tác hại của việc này hơn nhiều so với lợi ích là được tự do trong ngắn hạn."
685,Hà Thu theo CNBC
686,Nhưng nguyên nhân chính bởi chất lượng đề Sử năm nay có vấn đề.
686,"GS Bình chia sẻ, nhiều giáo viên nói đề thi năm nay không chỉ vượt quá trình độ học sinh phổ thông mà có nhiều câu đánh đố."
686,"Thậm chí, có học sinh nhắn cho ông than đề Sử dùng mẹo chơi chữ."
686,"Đây là đề thi THPT chứ không phải tuyển sinh đại học, nên phải phù hợp với trình độ đại trà, ông Bình nói."
686,"Học sinh chỉ cần biết khởi nghĩa Yên Thế là phong trào nông dân, bảo vệ cuộc sống bình yên của chính người dân."
686,Không biết như thế này thì môn Sử sẽ đi về đâu.
686,"Tôi đâu đến nỗi nào về hình thức và chuyên môn, nhưng không đủ tự tin ra ngoài nói rằng tôi là giáo viên dạy Sử."
686,"Chia sẻ bức xúc với các giáo viên, PGS Đinh Ngọc Bảo, nguyên Phó hiệu trưởng Đại học Sư phạm Hà Nội, nói đề Sử năm nay không còn các mốc thời gian bắt học sinh ghi nhớ máy móc."
686,Nhưng có những cụm từ mang tính đánh đố chưa xuất hiện trong sách giáo khoa.
686,"Học sinh phải tìm các khái niệm khác như vậy còn khó hơn phải nhớ các mốc thời gian, ông Bảo nhận xét."
686,"Các trường đại học, cao đẳng muốn tuyển chọn nhân tài không thể căn cứ vào kết quả này."
686,PGS Bảo đề nghị phải tách hẳn kỳ thi tốt nghiệp THPT và đại học.
686,"Các trường đại học, cao đẳng phải được tự chủ về điểm thi, hình thức, thời gian... Quan điểm này nhận được ủng hộ của hầu hết đại biểu tham dự tọa đàm."
686,"Điểm thi trắc nghiệm sẽ không tuyển chọn được học sinh có trình độ đáp ứng nguồn nhân lực chất lượng cao, ông Thành nói."
686,"Bởi đề trắc nghiệm không phân hóa được học sinh, không đo được tư duy và cách lập luận để các trường tuyển được nhân tài, cô Lê Thị Huyền bày tỏ."
687,"Việc giải quyết thủ tục sổ hộ khẩu sẽ thay thế bằng hình thức cập nhật thông tin trên Cơ sở dữ liệu quốc gia về dân cư, theo quy định tại Luật Cư trú và Luật sửa đổi, bổ sung Luật Cư trú."
688,"21h ngày 289, sau cơn mưa lớn, cây thông 20 năm tuổi trên đèo Prenn Đà Lạt, Lâm Đồng, đoạn cách thác Datanla khoảng một km, bất ngờ bật gốc ngã ngang đường."
688,"Tuy nhiên, cây thông dài hàng chục mét nằm chắn ngang đường khiến giao thông qua đây bị tắc nghẽn hàng cây số."
688,Lực lượng CSGT Công an TP Đà Lạt đã chốt chặt khu vực đầu và dưới chân đèo để hướng dẫn các xe chạy theo hướng đường đèo Mimosa.
688,"Hơn 2 giờ sau, công nhân Công trình đô thị Đà Lạt có mặt cắt cây, dọn hiện trường, giải tỏa ùn tắc."
688,"Công nhân công trình đô thị Đà Lạt cắt cây, dọn hiện trường."
688,"Đèo Prenn dài 11 km, nằm cách trung tâm Đà Lạt khoảng 10 km dẫn từ sân bay Liên Khương vào thành phố."
688,Tên Prenn phát sinh do đèo uốn lượn qua thác Prenn.
689,"Khi bị bắt, Lý đã thừa nhận hành vi, khai không muốn con gái đi tập văn nghệ để chuẩn bị cho đêm Trung thu nên bắt ở nhà."
689,"Chiều 249, trong căn nhà nhỏ của nạn nhân, ông Nguyễn Văn Hào 49 tuổi, anh ruột của Lý cho hay Nhi là con của Lý với vợ thứ hai."
689,Lý được anh em họ xây giúp căn nhà cấp bốn chừng 20 m2 ở chân đồi thôn Hoàng Hà.
689,"Gia cảnh quá nghèo, con cả và con út của Lý được vào làng trẻ SOS ở thành phố Việt Trì."
689,Riêng bé Nhi chọn ở lại cùng bố song thường bị bỏ mặc.
689,sống nhờ tình thương của người thân.
689,"Cháu nhỏ tuổi nhưng rất tự lập, không dựa dẫm vào người lớn."
690,"Cảnh sát thành phố Côn Sơn, tỉnh Giang Tô, hôm 19 tuyên bố ông Dư, 41 tuổi, không phải chịu bất cứ trách nhiệm hình sự nào về cái chết của tài xế Lưu, 36 tuổi, và vụ án sẽ được khép lại, SCMP đưa tin."
690,"Giáo sư Qu Xinjiu, thuộc đại học Luật và Khoa học Chính trị Trung Quốc, cho hay phán quyết trên rất ít khi được áp dụng trong quá khứ nhưng vụ án của ông Dư sẽ khuyến khích việc chấp nhận điều này một cách rộng rãi hơn trong bộ máy tư pháp."
691,Tuyến đường đi bộ lát gỗ lim ven sông Hương.
691,"Ảnh: Võ Thạnh Tuyến đường trên có chiều dài hơn 380 m, rộng 4 m, diện tích mặt sàn trên 2.440 m2 được lát bằng gỗ lim nhập khẩu từ Nam Phi; lan can làm bằng đồng."
691,"Tổng kinh phí xây dựng công trình gần 53 tỷ đồng, trong đó kinh phí lát sàn gỗ lim hơn 5 tỷ đồng."
691,"Hiện trên công trường, hàng chục công nhân tập trung thi công các hạng mục cuối cùng."
691,Những tấm gỗ lim dày 5 cm lần lượt được công nhân cắt và gia cố vào sàn bê tông.
691,Các công nhân lắp đặt gỗ lim trên sàn bê tông.
691,"Tuyến đường đi bộ lát sàn gỗ lim dài 380 m. Ảnh: Võ Thạnh Theo đại diện đơn vị thi công, hiện tượng rạn chân chim của một số tấm gỗ lát chỉ ảnh hưởng đến thẩm mỹ và không có vấn đề về sự chịu lực của công trình."
691,"Tuy nhiên, nhiều nhà văn hóa và người dân ở Huế đã bày tỏ lo ngại về tính bền vững của ý tưởng lát sàn bằng gỗ lim do thời tiết nắng nóng, mưa nhiều ở Huế."
692,Cựu nữ chủ tịch xã 45 tuổi đi thi THPT quốc gia Cựu nữ chủ tịch xã đi thi THPT quốc gia Chị Minh tâm sự về lý do dang dở việc học.
692,"Chiều 246, như bao thí sinh khác, chị Nguyễn Thị Minh 45 tuổi, trú xã Đức Dũng, Đức Thọ, Hà Tĩnh tới điểm thi trường THPT Hồng Lĩnh để làm thủ tục thi THPT quốc gia."
692,"Ngày trước tôi ước tốt nghiệp lớp 12 sẽ theo học đại học sư phạm hoặc bác sĩ, song bố bảo nếu học lên nữa cũng không đủ tiền."
692,"Thương bố mẹ, tôi nghỉ đi học nghề may rồi lấy chồng, hai năm sau vào làm cán bộ xã Đức Dũng, chị kể."
692,Chị Minh tại điểm thi trường THPT Hồng Lĩnh.
692,"Ảnh: Đức Hùng Người phụ nữ 45 tuổi trải qua nhiều vị trí ở xã, từ cán bộ văn phòng cho đến Chủ tịch Hội phụ nữ."
692,"Khi công việc không còn quá áp lực, tháng 92017 chị nộp đơn vào Trung tâm giáo dục thường xuyên thị xã Hồng Lĩnh, học hết lớp 12 để hoàn thành chương trình giáo dục phổ thông."
692,"Chị bảo là học sinh mà không ai tin, cứ nghĩ là cán bộ phòng giáo dục tới kiểm tra."
692,"Chỉ khi cô giáo chủ nhiệm vào giới thiệu, tất cả mới ồ lên."
692,"Tôi có hai con, một gái một trai."
692,"Đến nay, ai cũng mới hoàn thành được một nửa chặng đường, chị Minh nói."
692,"Chị chỉ tiếc là quá nhiều tuổi, thi đại học sẽ phải học ít nhất 4 năm."
692,Vì thế chị sẽ nộp hồ sơ vào cao đẳng y dược ở Hà Tĩnh để phục vụ cho công việc sau này.
693,Luật cho phép xe cứu hỏa được đi ngược chiều khi làm nhiệm vụ Xe khách đâm xe cứu hỏa Video quay lại màn hình.
693,"Theo lãnh đạo phòng Cảnh sát Phòng cháy Chữa cháy số 12, thời điểm xảy ra tai nạn, xe chữa cháy đang di chuyển ngược chiều để cấp cứu nạn nhân vụ tai nạn trước đó."
693,"Luật giao thông đường bộ 2008 quy định, xe cứu hỏa được quyền đi vào làn đường ngược chiều khi làm nhiệm vụ, phải có tín hiệu còi, cờ, đèn theo quy định."
693,Không được gây cản trở xe được quyền ưu tiên.
693,"Như vậy, xe chữa cháy đi làm nhiệm vụ được phép đi ngược chiều trên đường cao tốc."
693,"Thứ tự ưu tiên khi qua đường giao nhau, những xe sau đây được đi trước xe khác theo thứ tự xe chữa cháy quân sự, công an cứu thương hộ đê xe tang."
693,"Những xe sau đây được quyền ưu tiên đi trước xe khác khi qua đường giao nhau từ bất kỳ hướng nào tới theo thứ tự: a Xe chữa cháy đi làm nhiệm vụ; b Xe quân sự, xe công an đi làm nhiệm vụ khẩn cấp, đoàn xe có xe cảnh sát dẫn đường; c Xe cứu thương đang thực hiện nhiệm vụ cấp cứu; d Xe hộ đê, xe đi làm nhiệm vụ khắc phục sự cố thiên tai, dịch bệnh hoặc xe đi làm nhiệm vụ trong tình trạng khẩn cấp theo quy định của pháp luật; đ Đoàn xe tang."
693,Chính phủ quy định cụ thể tín hiệu của xe được quyền ưu tiên.
693,"Khi có tín hiệu của xe được quyền ưu tiên, người tham gia giao thông phải nhanh chóng giảm tốc độ, tránh hoặc dừng lại sát lề đường bên phải để nhường đường."
693,Không được gây cản trở xe được quyền ưu tiên.
694,Nguyễn Khắc Thủy chống gậy đến phiên tòa phúc thẩm hôm 115.
694,"Bị cáo là người già, đang bị bệnh nên HĐXX giảm án từ 3 năm tù xuống còn 18 tháng tù treo."
694,"Ngày 16, Ủy ban thẩm phán họp giám đốc thẩm, quyết định hủy bản án phúc thẩm của TAND Bà Rịa Vũng Tàu, giữ nguyên án sơ thẩm vì đã xét xử đúng pháp luật."
695,TP HCM hiện có 5 tuyến buýt có lộ trình đi qua Tân Sơn Nhất.
695,"Đồng thời, kiến nghị của TP HCM cũng phù hợp với đề án nâng cao chất lượng vận tải hành khách công cộng bằng xe buýt đến năm 2020 của Bộ GTVT."
696,Số tiền này giảm hơn một tỷ đồng so với dự chi ban đầu.
696,"Ban đầu, dự trù kinh phí cho đoàn do Trung tâm Xúc tiến Đầu tư Thương mại và Du lịch trình Chủ tịch UBND tỉnh là hơn 1,7 tỷ đồng."
696,"Cụ thể, bà Thìn là Phó chủ tịch tỉnh phụ trách mảng xúc tiến đầu tư, ông Nguyễn Văn Biện là Giám đốc Sở Ngoại vụ và bà Trần Thị Thu Hằng là Giám đốc Trung tâm Xúc tiến Đầu tư Thương mại và Du lịch."
697,Hoàng Anh cầm súng bắn một phát trúng tim của Nguyên.
697,Nhà chức trách nhận định vũ khí dùng bắn anh Nguyên nhiều khả năng là súng săn.
697,Cảnh sát tìm kiếm vật chứng.
697,"Trong năm 2018, Nguyên từng tham gia ba vụ gây rối trật tự công cộng."
